“úŒo•½‹Ï,,,,,,,
Date,Time,Open,High,Low,Close,Volume,OI
2021-01-06,00:00:00, 27102.85, 27196.40, 27002.18, 27055.94, 0.00, 0.00
2021-01-05,00:00:00, 27151.38, 27279.78, 27073.46, 27158.63, 0.00, 0.00
2021-01-04,00:00:00, 27575.57, 27602.11, 27042.32, 27258.38, 0.00, 0.00
2020-12-30,00:00:00, 27559.10, 27572.57, 27338.56, 27444.17, 0.00, 0.00
2020-12-29,00:00:00, 26936.38, 27602.52, 26921.14, 27568.15, 0.00, 0.00
2020-12-28,00:00:00, 26691.29, 26854.03, 26664.60, 26854.03, 0.00, 0.00
2020-12-25,00:00:00, 26708.10, 26716.61, 26638.28, 26656.61, 0.00, 0.00
2020-12-24,00:00:00, 26635.11, 26764.53, 26605.26, 26668.35, 0.00, 0.00
2020-12-23,00:00:00, 26580.43, 26585.21, 26414.74, 26524.79, 0.00, 0.00
2020-12-22,00:00:00, 26559.33, 26639.99, 26361.66, 26436.39, 0.00, 0.00
2020-12-21,00:00:00, 26834.10, 26905.67, 26533.63, 26714.42, 0.00, 0.00
2020-12-18,00:00:00, 26775.53, 26824.29, 26707.30, 26763.39, 0.00, 0.00
2020-12-17,00:00:00, 26744.50, 26843.05, 26676.28, 26806.67, 0.00, 0.00
2020-12-16,00:00:00, 26835.59, 26874.98, 26717.03, 26757.40, 0.00, 0.00
2020-12-15,00:00:00, 26683.11, 26736.84, 26605.54, 26687.84, 0.00, 0.00
2020-12-14,00:00:00, 26659.53, 26870.47, 26648.69, 26732.44, 0.00, 0.00
2020-12-11,00:00:00, 26732.85, 26819.41, 26553.01, 26652.52, 0.00, 0.00
2020-12-10,00:00:00, 26688.50, 26852.77, 26639.98, 26756.24, 0.00, 0.00
2020-12-09,00:00:00, 26526.34, 26826.78, 26520.60, 26817.94, 0.00, 0.00
2020-12-08,00:00:00, 26380.32, 26523.30, 26327.08, 26467.08, 0.00, 0.00
2020-12-07,00:00:00, 26894.25, 26894.25, 26500.32, 26547.44, 0.00, 0.00
2020-12-04,00:00:00, 26697.26, 26799.83, 26646.08, 26751.24, 0.00, 0.00
2020-12-03,00:00:00, 26740.30, 26868.09, 26719.23, 26809.37, 0.00, 0.00
2020-12-02,00:00:00, 26884.99, 26889.90, 26695.28, 26800.98, 0.00, 0.00
2020-12-01,00:00:00, 26624.20, 26852.16, 26618.39, 26787.54, 0.00, 0.00
2020-11-30,00:00:00, 26830.10, 26834.20, 26405.83, 26433.62, 0.00, 0.00
2020-11-27,00:00:00, 26530.28, 26672.40, 26419.05, 26644.71, 0.00, 0.00
2020-11-26,00:00:00, 26255.47, 26560.03, 26255.47, 26537.31, 0.00, 0.00
2020-11-25,00:00:00, 26468.52, 26706.42, 26258.35, 26296.86, 0.00, 0.00
2020-11-24,00:00:00, 25901.45, 26261.78, 25901.45, 26165.59, 0.00, 0.00
2020-11-20,00:00:00, 25486.83, 25555.37, 25425.59, 25527.37, 0.00, 0.00
